path,label
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_905.jpg,normal
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_910.jpg,normal
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_915.jpg,normal
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_920.jpg,normal
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_930.jpg,normal
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_945.jpg,normal
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_955.jpg,normal
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_965.jpg,normal
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_970.jpg,normal
dataset/mouth\normal\normal_22-MaleGlassesmoustache-Talking_980.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_0.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_10.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_115.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_120.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_125.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_140.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_150.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_155.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_160.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_170.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_180.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_190.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_20.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_200.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_225.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_230.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_245.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_260.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_265.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_270.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_275.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_280.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_285.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_295.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_30.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_310.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_315.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_325.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_335.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_340.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_345.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_35.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_350.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_355.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_360.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_365.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_370.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_380.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_395.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_405.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_410.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_415.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_425.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_430.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_435.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_45.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_450.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_460.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_465.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_470.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_475.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_480.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_495.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_5.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_50.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_505.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_510.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_520.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_530.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_535.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_540.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_545.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_550.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_555.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_560.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_570.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_585.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_590.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_595.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_60.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_600.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_605.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_610.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_615.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_620.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_630.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_635.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_640.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_645.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_65.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_650.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_655.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_660.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_665.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_670.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_675.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_680.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_685.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_690.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_695.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_700.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_705.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_710.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_715.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_720.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_80.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_90.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Normal_95.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_10.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_100.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_110.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_115.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_120.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_125.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_130.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_135.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_145.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_15.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_150.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_155.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_160.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_165.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_170.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_175.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_180.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_190.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_195.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_20.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_205.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_210.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_215.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_235.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_240.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_245.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_25.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_250.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_255.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_260.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_270.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_275.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_280.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_285.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_320.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_325.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_335.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_340.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_345.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_35.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_350.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_355.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_360.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_365.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_380.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_385.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_390.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_395.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_40.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_400.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_405.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_415.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_420.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_425.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_430.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_440.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_455.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_465.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_470.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_475.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_480.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_495.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_5.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_50.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_500.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_505.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_515.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_520.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_525.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_530.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_535.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_540.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_545.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_55.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_550.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_560.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_575.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_585.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_590.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_595.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_60.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_600.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_625.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_630.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_635.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_640.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_65.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_650.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_655.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_680.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_685.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_690.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_695.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_705.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_710.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_725.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_730.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_735.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_745.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_750.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_755.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_760.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_765.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_775.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_780.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_790.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_795.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_80.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_800.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_805.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_810.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_815.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_820.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_825.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_830.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_835.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_85.jpg,normal
dataset/mouth\normal\normal_23-FemaleNoGlasses-Talking_90.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_0.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_10.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_100.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_105.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_110.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_115.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_125.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_135.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_140.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_15.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_160.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_165.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_180.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_185.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_190.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_20.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_200.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_210.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_220.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_225.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_230.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_235.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_25.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_250.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_260.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_265.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_275.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_280.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_290.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_30.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_305.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_310.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_320.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_325.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_330.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_335.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_345.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_355.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_365.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_370.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_375.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_385.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_390.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_400.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_405.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_420.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_425.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_430.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_435.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_440.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_455.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_460.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_465.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_470.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_480.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_485.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_495.jpg,normal
dataset/mouth\normal\normal_23-MaleGlassesBeard-Normal_5.jpg,normal
